filepath,liver_maskpath,tumor_maskpath,study_number,instance_number,liver_mask_empty,tumor_mask_empty
/root/autodl-tmp/LiTS/volume-16_420.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_420.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_420.png,16,164,True,True
/root/autodl-tmp/LiTS/volume-16_421.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_421.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_421.png,16,165,True,True
/root/autodl-tmp/LiTS/volume-16_422.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_422.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_422.png,16,166,True,True
/root/autodl-tmp/LiTS/volume-16_423.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_423.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_423.png,16,167,True,True
/root/autodl-tmp/LiTS/volume-16_424.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_424.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_424.png,16,168,True,True
/root/autodl-tmp/LiTS/volume-16_425.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_425.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_425.png,16,169,True,True
/root/autodl-tmp/LiTS/volume-16_426.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_426.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_426.png,16,170,True,True
/root/autodl-tmp/LiTS/volume-16_427.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_427.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_427.png,16,171,True,True
/root/autodl-tmp/LiTS/volume-16_428.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_428.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_428.png,16,172,True,True
/root/autodl-tmp/LiTS/volume-16_429.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_429.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_429.png,16,173,True,True
/root/autodl-tmp/LiTS/volume-16_430.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_430.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_430.png,16,174,True,True
/root/autodl-tmp/LiTS/volume-16_431.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_431.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_431.png,16,175,True,True
/root/autodl-tmp/LiTS/volume-16_432.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_432.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_432.png,16,176,True,True
/root/autodl-tmp/LiTS/volume-16_433.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_433.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_433.png,16,177,True,True
/root/autodl-tmp/LiTS/volume-16_434.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_434.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_434.png,16,178,True,True
/root/autodl-tmp/LiTS/volume-16_435.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_435.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_435.png,16,179,True,True
/root/autodl-tmp/LiTS/volume-16_436.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_436.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_436.png,16,180,True,True
/root/autodl-tmp/LiTS/volume-16_437.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_437.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_437.png,16,181,True,True
/root/autodl-tmp/LiTS/volume-16_438.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_438.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_438.png,16,182,True,True
/root/autodl-tmp/LiTS/volume-16_439.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_439.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_439.png,16,183,True,True
/root/autodl-tmp/LiTS/volume-16_440.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_440.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_440.png,16,184,True,True
/root/autodl-tmp/LiTS/volume-16_441.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_441.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_441.png,16,185,True,True
/root/autodl-tmp/LiTS/volume-16_442.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_442.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_442.png,16,186,True,True
/root/autodl-tmp/LiTS/volume-16_443.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_443.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_443.png,16,187,True,True
/root/autodl-tmp/LiTS/volume-16_444.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_444.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_444.png,16,188,True,True
/root/autodl-tmp/LiTS/volume-16_445.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_445.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_445.png,16,189,True,True
/root/autodl-tmp/LiTS/volume-16_446.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_446.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_446.png,16,190,True,True
/root/autodl-tmp/LiTS/volume-16_447.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_447.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_447.png,16,191,True,True
/root/autodl-tmp/LiTS/volume-16_448.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_448.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_448.png,16,192,True,True
/root/autodl-tmp/LiTS/volume-16_449.png,/root/autodl-tmp/LiTS/segmentation-16_livermask_449.png,/root/autodl-tmp/LiTS/segmentation-16_lesionmask_449.png,16,193,True,True
/root/autodl-tmp/LiTS/volume-17_371.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_371.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_371.png,17,115,True,True
/root/autodl-tmp/LiTS/volume-17_372.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_372.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_372.png,17,116,True,True
/root/autodl-tmp/LiTS/volume-17_373.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_373.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_373.png,17,117,True,True
/root/autodl-tmp/LiTS/volume-17_374.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_374.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_374.png,17,118,True,True
/root/autodl-tmp/LiTS/volume-17_375.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_375.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_375.png,17,119,True,True
/root/autodl-tmp/LiTS/volume-17_376.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_376.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_376.png,17,120,True,True
/root/autodl-tmp/LiTS/volume-17_377.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_377.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_377.png,17,121,True,True
/root/autodl-tmp/LiTS/volume-17_378.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_378.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_378.png,17,122,True,True
/root/autodl-tmp/LiTS/volume-17_379.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_379.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_379.png,17,123,True,True
/root/autodl-tmp/LiTS/volume-17_380.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_380.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_380.png,17,124,True,True
/root/autodl-tmp/LiTS/volume-17_381.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_381.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_381.png,17,125,True,True
/root/autodl-tmp/LiTS/volume-17_382.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_382.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_382.png,17,126,True,True
/root/autodl-tmp/LiTS/volume-17_383.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_383.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_383.png,17,127,True,True
/root/autodl-tmp/LiTS/volume-17_384.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_384.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_384.png,17,128,True,True
/root/autodl-tmp/LiTS/volume-17_385.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_385.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_385.png,17,129,True,True
/root/autodl-tmp/LiTS/volume-17_386.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_386.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_386.png,17,130,True,True
/root/autodl-tmp/LiTS/volume-17_387.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_387.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_387.png,17,131,True,True
/root/autodl-tmp/LiTS/volume-17_388.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_388.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_388.png,17,132,True,True
/root/autodl-tmp/LiTS/volume-17_389.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_389.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_389.png,17,133,True,True
/root/autodl-tmp/LiTS/volume-17_390.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_390.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_390.png,17,134,True,True
/root/autodl-tmp/LiTS/volume-17_391.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_391.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_391.png,17,135,True,True
/root/autodl-tmp/LiTS/volume-17_392.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_392.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_392.png,17,136,True,True
/root/autodl-tmp/LiTS/volume-17_393.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_393.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_393.png,17,137,True,True
/root/autodl-tmp/LiTS/volume-17_394.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_394.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_394.png,17,138,True,True
/root/autodl-tmp/LiTS/volume-17_395.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_395.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_395.png,17,139,True,True
/root/autodl-tmp/LiTS/volume-17_396.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_396.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_396.png,17,140,True,True
/root/autodl-tmp/LiTS/volume-17_397.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_397.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_397.png,17,141,True,True
/root/autodl-tmp/LiTS/volume-17_398.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_398.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_398.png,17,142,True,True
/root/autodl-tmp/LiTS/volume-17_399.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_399.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_399.png,17,143,True,True
/root/autodl-tmp/LiTS/volume-17_400.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_400.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_400.png,17,144,True,True
/root/autodl-tmp/LiTS/volume-17_401.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_401.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_401.png,17,145,True,True
/root/autodl-tmp/LiTS/volume-17_402.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_402.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_402.png,17,146,True,True
/root/autodl-tmp/LiTS/volume-17_403.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_403.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_403.png,17,147,True,True
/root/autodl-tmp/LiTS/volume-17_404.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_404.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_404.png,17,148,True,True
/root/autodl-tmp/LiTS/volume-17_405.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_405.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_405.png,17,149,True,True
/root/autodl-tmp/LiTS/volume-17_406.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_406.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_406.png,17,150,True,True
/root/autodl-tmp/LiTS/volume-17_407.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_407.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_407.png,17,151,True,True
/root/autodl-tmp/LiTS/volume-17_408.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_408.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_408.png,17,152,True,True
/root/autodl-tmp/LiTS/volume-17_409.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_409.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_409.png,17,153,True,True
/root/autodl-tmp/LiTS/volume-17_410.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_410.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_410.png,17,154,True,True
/root/autodl-tmp/LiTS/volume-17_411.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_411.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_411.png,17,155,True,True
/root/autodl-tmp/LiTS/volume-17_412.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_412.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_412.png,17,156,True,True
/root/autodl-tmp/LiTS/volume-17_413.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_413.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_413.png,17,157,True,True
/root/autodl-tmp/LiTS/volume-17_414.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_414.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_414.png,17,158,True,True
/root/autodl-tmp/LiTS/volume-17_415.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_415.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_415.png,17,159,True,True
/root/autodl-tmp/LiTS/volume-17_416.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_416.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_416.png,17,160,True,True
/root/autodl-tmp/LiTS/volume-17_417.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_417.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_417.png,17,161,True,True
/root/autodl-tmp/LiTS/volume-17_418.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_418.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_418.png,17,162,True,True
/root/autodl-tmp/LiTS/volume-17_419.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_419.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_419.png,17,163,True,True
/root/autodl-tmp/LiTS/volume-17_420.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_420.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_420.png,17,164,True,True
/root/autodl-tmp/LiTS/volume-17_421.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_421.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_421.png,17,165,True,True
/root/autodl-tmp/LiTS/volume-17_422.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_422.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_422.png,17,166,True,True
/root/autodl-tmp/LiTS/volume-17_423.png,/root/autodl-tmp/LiTS/segmentation-17_livermask_423.png,/root/autodl-tmp/LiTS/segmentation-17_lesionmask_423.png,17,167,True,True
/root/autodl-tmp/LiTS/volume-18_397.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_397.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_397.png,18,141,True,True
/root/autodl-tmp/LiTS/volume-18_398.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_398.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_398.png,18,142,True,True
/root/autodl-tmp/LiTS/volume-18_399.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_399.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_399.png,18,143,True,True
/root/autodl-tmp/LiTS/volume-18_400.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_400.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_400.png,18,144,True,True
/root/autodl-tmp/LiTS/volume-18_401.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_401.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_401.png,18,145,True,True
/root/autodl-tmp/LiTS/volume-18_402.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_402.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_402.png,18,146,True,True
/root/autodl-tmp/LiTS/volume-18_403.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_403.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_403.png,18,147,True,True
/root/autodl-tmp/LiTS/volume-18_404.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_404.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_404.png,18,148,True,True
/root/autodl-tmp/LiTS/volume-18_405.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_405.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_405.png,18,149,True,True
/root/autodl-tmp/LiTS/volume-18_406.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_406.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_406.png,18,150,True,True
/root/autodl-tmp/LiTS/volume-18_407.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_407.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_407.png,18,151,True,True
/root/autodl-tmp/LiTS/volume-18_408.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_408.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_408.png,18,152,True,True
/root/autodl-tmp/LiTS/volume-18_409.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_409.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_409.png,18,153,True,True
/root/autodl-tmp/LiTS/volume-18_410.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_410.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_410.png,18,154,True,True
/root/autodl-tmp/LiTS/volume-18_411.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_411.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_411.png,18,155,True,True
/root/autodl-tmp/LiTS/volume-18_412.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_412.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_412.png,18,156,True,True
/root/autodl-tmp/LiTS/volume-18_413.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_413.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_413.png,18,157,True,True
/root/autodl-tmp/LiTS/volume-18_414.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_414.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_414.png,18,158,True,True
/root/autodl-tmp/LiTS/volume-18_415.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_415.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_415.png,18,159,True,True
/root/autodl-tmp/LiTS/volume-18_416.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_416.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_416.png,18,160,True,True
/root/autodl-tmp/LiTS/volume-18_417.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_417.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_417.png,18,161,True,True
/root/autodl-tmp/LiTS/volume-18_418.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_418.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_418.png,18,162,True,True
/root/autodl-tmp/LiTS/volume-18_419.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_419.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_419.png,18,163,True,True
/root/autodl-tmp/LiTS/volume-18_420.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_420.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_420.png,18,164,True,True
/root/autodl-tmp/LiTS/volume-18_421.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_421.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_421.png,18,165,True,True
/root/autodl-tmp/LiTS/volume-18_422.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_422.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_422.png,18,166,True,True
/root/autodl-tmp/LiTS/volume-18_423.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_423.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_423.png,18,167,True,True
/root/autodl-tmp/LiTS/volume-18_424.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_424.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_424.png,18,168,True,True
/root/autodl-tmp/LiTS/volume-18_425.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_425.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_425.png,18,169,True,True
/root/autodl-tmp/LiTS/volume-18_426.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_426.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_426.png,18,170,True,True
/root/autodl-tmp/LiTS/volume-18_427.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_427.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_427.png,18,171,True,True
/root/autodl-tmp/LiTS/volume-18_428.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_428.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_428.png,18,172,True,True
/root/autodl-tmp/LiTS/volume-18_429.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_429.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_429.png,18,173,True,True
/root/autodl-tmp/LiTS/volume-18_430.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_430.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_430.png,18,174,True,True
/root/autodl-tmp/LiTS/volume-18_431.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_431.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_431.png,18,175,True,True
/root/autodl-tmp/LiTS/volume-18_432.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_432.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_432.png,18,176,True,True
/root/autodl-tmp/LiTS/volume-18_433.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_433.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_433.png,18,177,True,True
/root/autodl-tmp/LiTS/volume-18_434.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_434.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_434.png,18,178,True,True
/root/autodl-tmp/LiTS/volume-18_435.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_435.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_435.png,18,179,True,True
/root/autodl-tmp/LiTS/volume-18_436.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_436.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_436.png,18,180,True,True
/root/autodl-tmp/LiTS/volume-18_437.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_437.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_437.png,18,181,True,True
/root/autodl-tmp/LiTS/volume-18_438.png,/root/autodl-tmp/LiTS/segmentation-18_livermask_438.png,/root/autodl-tmp/LiTS/segmentation-18_lesionmask_438.png,18,182,True,True
/root/autodl-tmp/LiTS/volume-19_423.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_423.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_423.png,19,167,True,True
/root/autodl-tmp/LiTS/volume-19_424.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_424.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_424.png,19,168,True,True
/root/autodl-tmp/LiTS/volume-19_425.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_425.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_425.png,19,169,True,True
/root/autodl-tmp/LiTS/volume-19_426.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_426.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_426.png,19,170,True,True
/root/autodl-tmp/LiTS/volume-19_427.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_427.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_427.png,19,171,True,True
/root/autodl-tmp/LiTS/volume-19_428.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_428.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_428.png,19,172,True,True
/root/autodl-tmp/LiTS/volume-19_429.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_429.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_429.png,19,173,True,True
/root/autodl-tmp/LiTS/volume-19_430.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_430.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_430.png,19,174,True,True
/root/autodl-tmp/LiTS/volume-19_431.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_431.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_431.png,19,175,True,True
/root/autodl-tmp/LiTS/volume-19_432.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_432.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_432.png,19,176,True,True
/root/autodl-tmp/LiTS/volume-19_433.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_433.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_433.png,19,177,True,True
/root/autodl-tmp/LiTS/volume-19_434.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_434.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_434.png,19,178,True,True
/root/autodl-tmp/LiTS/volume-19_435.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_435.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_435.png,19,179,True,True
/root/autodl-tmp/LiTS/volume-19_436.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_436.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_436.png,19,180,True,True
/root/autodl-tmp/LiTS/volume-19_437.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_437.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_437.png,19,181,True,True
/root/autodl-tmp/LiTS/volume-19_438.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_438.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_438.png,19,182,True,True
/root/autodl-tmp/LiTS/volume-19_439.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_439.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_439.png,19,183,True,True
/root/autodl-tmp/LiTS/volume-19_440.png,/root/autodl-tmp/LiTS/segmentation-19_livermask_440.png,/root/autodl-tmp/LiTS/segmentation-19_lesionmask_440.png,19,184,True,True
