filepath,liver_maskpath,tumor_maskpath,study_number,instance_number,liver_mask_empty,tumor_mask_empty
/root/autodl-tmp/LiTS/volume-55_153.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_153.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_153.png,55,153,True,False
/root/autodl-tmp/LiTS/volume-55_154.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_154.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_154.png,55,154,True,False
/root/autodl-tmp/LiTS/volume-55_155.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_155.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_155.png,55,155,True,False
/root/autodl-tmp/LiTS/volume-55_156.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_156.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_156.png,55,156,True,False
/root/autodl-tmp/LiTS/volume-55_157.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_157.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_157.png,55,157,True,False
/root/autodl-tmp/LiTS/volume-55_158.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_158.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_158.png,55,158,True,False
/root/autodl-tmp/LiTS/volume-55_159.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_159.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_159.png,55,159,True,False
/root/autodl-tmp/LiTS/volume-55_160.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_160.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_160.png,55,160,True,False
/root/autodl-tmp/LiTS/volume-55_161.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_161.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_161.png,55,161,True,False
/root/autodl-tmp/LiTS/volume-55_162.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_162.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_162.png,55,162,True,False
/root/autodl-tmp/LiTS/volume-55_163.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_163.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_163.png,55,163,True,False
/root/autodl-tmp/LiTS/volume-55_164.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_164.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_164.png,55,164,True,True
/root/autodl-tmp/LiTS/volume-55_165.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_165.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_165.png,55,165,True,True
/root/autodl-tmp/LiTS/volume-55_166.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_166.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_166.png,55,166,True,True
/root/autodl-tmp/LiTS/volume-55_167.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_167.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_167.png,55,167,True,True
/root/autodl-tmp/LiTS/volume-55_168.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_168.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_168.png,55,168,True,True
/root/autodl-tmp/LiTS/volume-55_169.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_169.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_169.png,55,169,True,True
/root/autodl-tmp/LiTS/volume-55_170.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_170.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_170.png,55,170,True,False
/root/autodl-tmp/LiTS/volume-55_171.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_171.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_171.png,55,171,True,False
/root/autodl-tmp/LiTS/volume-55_172.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_172.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_172.png,55,172,True,False
/root/autodl-tmp/LiTS/volume-55_173.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_173.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_173.png,55,173,True,False
/root/autodl-tmp/LiTS/volume-55_174.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_174.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_174.png,55,174,True,False
/root/autodl-tmp/LiTS/volume-55_175.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_175.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_175.png,55,175,True,False
/root/autodl-tmp/LiTS/volume-55_176.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_176.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_176.png,55,176,True,False
/root/autodl-tmp/LiTS/volume-55_177.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_177.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_177.png,55,177,True,False
/root/autodl-tmp/LiTS/volume-55_178.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_178.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_178.png,55,178,True,False
/root/autodl-tmp/LiTS/volume-55_179.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_179.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_179.png,55,179,True,False
/root/autodl-tmp/LiTS/volume-55_180.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_180.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_180.png,55,180,True,False
/root/autodl-tmp/LiTS/volume-55_181.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_181.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_181.png,55,181,True,False
/root/autodl-tmp/LiTS/volume-55_182.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_182.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_182.png,55,182,True,False
/root/autodl-tmp/LiTS/volume-55_183.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_183.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_183.png,55,183,True,False
/root/autodl-tmp/LiTS/volume-55_184.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_184.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_184.png,55,184,True,False
/root/autodl-tmp/LiTS/volume-55_185.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_185.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_185.png,55,185,True,False
/root/autodl-tmp/LiTS/volume-55_186.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_186.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_186.png,55,186,False,False
/root/autodl-tmp/LiTS/volume-55_187.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_187.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_187.png,55,187,False,False
/root/autodl-tmp/LiTS/volume-55_188.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_188.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_188.png,55,188,False,False
/root/autodl-tmp/LiTS/volume-55_189.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_189.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_189.png,55,189,False,False
/root/autodl-tmp/LiTS/volume-55_190.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_190.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_190.png,55,190,False,False
/root/autodl-tmp/LiTS/volume-55_191.png,/root/autodl-tmp/LiTS/segmentation-55_livermask_191.png,/root/autodl-tmp/LiTS/segmentation-55_lesionmask_191.png,55,191,False,False
/root/autodl-tmp/LiTS/volume-62_0.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_0.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_0.png,62,0,False,False
/root/autodl-tmp/LiTS/volume-62_1.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_1.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_1.png,62,1,False,False
/root/autodl-tmp/LiTS/volume-62_2.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_2.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_2.png,62,2,False,False
/root/autodl-tmp/LiTS/volume-62_3.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_3.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_3.png,62,3,False,False
/root/autodl-tmp/LiTS/volume-62_4.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_4.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_4.png,62,4,False,False
/root/autodl-tmp/LiTS/volume-62_5.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_5.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_5.png,62,5,False,False
/root/autodl-tmp/LiTS/volume-62_6.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_6.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_6.png,62,6,False,False
/root/autodl-tmp/LiTS/volume-62_7.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_7.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_7.png,62,7,False,False
/root/autodl-tmp/LiTS/volume-62_8.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_8.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_8.png,62,8,False,False
/root/autodl-tmp/LiTS/volume-62_9.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_9.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_9.png,62,9,False,False
/root/autodl-tmp/LiTS/volume-62_10.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_10.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_10.png,62,10,False,False
/root/autodl-tmp/LiTS/volume-62_11.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_11.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_11.png,62,11,False,False
/root/autodl-tmp/LiTS/volume-62_12.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_12.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_12.png,62,12,False,False
/root/autodl-tmp/LiTS/volume-62_13.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_13.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_13.png,62,13,False,False
/root/autodl-tmp/LiTS/volume-62_14.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_14.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_14.png,62,14,False,False
/root/autodl-tmp/LiTS/volume-62_15.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_15.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_15.png,62,15,False,False
/root/autodl-tmp/LiTS/volume-62_16.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_16.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_16.png,62,16,False,False
/root/autodl-tmp/LiTS/volume-62_17.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_17.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_17.png,62,17,False,False
/root/autodl-tmp/LiTS/volume-62_18.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_18.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_18.png,62,18,False,False
/root/autodl-tmp/LiTS/volume-62_19.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_19.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_19.png,62,19,False,False
/root/autodl-tmp/LiTS/volume-62_20.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_20.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_20.png,62,20,False,False
/root/autodl-tmp/LiTS/volume-62_21.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_21.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_21.png,62,21,False,False
/root/autodl-tmp/LiTS/volume-62_22.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_22.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_22.png,62,22,False,False
/root/autodl-tmp/LiTS/volume-62_23.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_23.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_23.png,62,23,False,False
/root/autodl-tmp/LiTS/volume-62_24.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_24.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_24.png,62,24,False,False
/root/autodl-tmp/LiTS/volume-62_25.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_25.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_25.png,62,25,False,False
/root/autodl-tmp/LiTS/volume-62_26.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_26.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_26.png,62,26,False,False
/root/autodl-tmp/LiTS/volume-62_27.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_27.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_27.png,62,27,False,False
/root/autodl-tmp/LiTS/volume-62_28.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_28.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_28.png,62,28,False,False
/root/autodl-tmp/LiTS/volume-62_29.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_29.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_29.png,62,29,False,False
/root/autodl-tmp/LiTS/volume-62_30.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_30.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_30.png,62,30,False,False
/root/autodl-tmp/LiTS/volume-62_31.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_31.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_31.png,62,31,False,False
/root/autodl-tmp/LiTS/volume-62_32.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_32.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_32.png,62,32,False,False
/root/autodl-tmp/LiTS/volume-62_33.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_33.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_33.png,62,33,False,False
/root/autodl-tmp/LiTS/volume-62_34.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_34.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_34.png,62,34,False,False
/root/autodl-tmp/LiTS/volume-62_35.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_35.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_35.png,62,35,False,False
/root/autodl-tmp/LiTS/volume-62_36.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_36.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_36.png,62,36,False,False
/root/autodl-tmp/LiTS/volume-62_37.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_37.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_37.png,62,37,False,False
/root/autodl-tmp/LiTS/volume-62_38.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_38.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_38.png,62,38,False,False
/root/autodl-tmp/LiTS/volume-62_39.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_39.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_39.png,62,39,False,False
/root/autodl-tmp/LiTS/volume-62_40.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_40.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_40.png,62,40,False,False
/root/autodl-tmp/LiTS/volume-62_41.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_41.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_41.png,62,41,False,False
/root/autodl-tmp/LiTS/volume-62_42.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_42.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_42.png,62,42,False,False
/root/autodl-tmp/LiTS/volume-62_43.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_43.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_43.png,62,43,False,False
/root/autodl-tmp/LiTS/volume-62_44.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_44.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_44.png,62,44,False,False
/root/autodl-tmp/LiTS/volume-62_45.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_45.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_45.png,62,45,False,False
/root/autodl-tmp/LiTS/volume-62_46.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_46.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_46.png,62,46,False,False
/root/autodl-tmp/LiTS/volume-62_47.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_47.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_47.png,62,47,False,False
/root/autodl-tmp/LiTS/volume-62_48.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_48.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_48.png,62,48,False,False
/root/autodl-tmp/LiTS/volume-62_49.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_49.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_49.png,62,49,False,False
/root/autodl-tmp/LiTS/volume-62_50.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_50.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_50.png,62,50,False,False
/root/autodl-tmp/LiTS/volume-62_51.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_51.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_51.png,62,51,False,False
/root/autodl-tmp/LiTS/volume-62_52.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_52.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_52.png,62,52,False,False
/root/autodl-tmp/LiTS/volume-62_53.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_53.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_53.png,62,53,False,False
/root/autodl-tmp/LiTS/volume-62_54.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_54.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_54.png,62,54,False,False
/root/autodl-tmp/LiTS/volume-62_55.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_55.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_55.png,62,55,False,False
/root/autodl-tmp/LiTS/volume-62_56.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_56.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_56.png,62,56,False,False
/root/autodl-tmp/LiTS/volume-62_57.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_57.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_57.png,62,57,False,False
/root/autodl-tmp/LiTS/volume-62_58.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_58.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_58.png,62,58,False,False
/root/autodl-tmp/LiTS/volume-62_59.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_59.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_59.png,62,59,False,False
/root/autodl-tmp/LiTS/volume-62_60.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_60.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_60.png,62,60,False,False
/root/autodl-tmp/LiTS/volume-62_61.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_61.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_61.png,62,61,False,False
/root/autodl-tmp/LiTS/volume-62_62.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_62.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_62.png,62,62,False,False
/root/autodl-tmp/LiTS/volume-62_63.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_63.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_63.png,62,63,False,False
/root/autodl-tmp/LiTS/volume-62_64.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_64.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_64.png,62,64,False,False
/root/autodl-tmp/LiTS/volume-62_65.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_65.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_65.png,62,65,False,False
/root/autodl-tmp/LiTS/volume-62_66.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_66.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_66.png,62,66,False,False
/root/autodl-tmp/LiTS/volume-62_67.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_67.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_67.png,62,67,False,False
/root/autodl-tmp/LiTS/volume-62_68.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_68.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_68.png,62,68,False,False
/root/autodl-tmp/LiTS/volume-62_69.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_69.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_69.png,62,69,False,False
/root/autodl-tmp/LiTS/volume-62_70.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_70.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_70.png,62,70,False,False
/root/autodl-tmp/LiTS/volume-62_71.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_71.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_71.png,62,71,False,False
/root/autodl-tmp/LiTS/volume-62_72.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_72.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_72.png,62,72,False,False
/root/autodl-tmp/LiTS/volume-62_73.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_73.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_73.png,62,73,False,False
/root/autodl-tmp/LiTS/volume-62_74.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_74.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_74.png,62,74,False,False
/root/autodl-tmp/LiTS/volume-62_75.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_75.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_75.png,62,75,False,False
/root/autodl-tmp/LiTS/volume-62_76.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_76.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_76.png,62,76,False,False
/root/autodl-tmp/LiTS/volume-62_77.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_77.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_77.png,62,77,False,False
/root/autodl-tmp/LiTS/volume-62_78.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_78.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_78.png,62,78,False,False
/root/autodl-tmp/LiTS/volume-62_79.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_79.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_79.png,62,79,False,False
/root/autodl-tmp/LiTS/volume-62_80.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_80.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_80.png,62,80,False,False
/root/autodl-tmp/LiTS/volume-62_81.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_81.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_81.png,62,81,False,False
/root/autodl-tmp/LiTS/volume-62_82.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_82.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_82.png,62,82,False,False
/root/autodl-tmp/LiTS/volume-62_83.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_83.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_83.png,62,83,False,False
/root/autodl-tmp/LiTS/volume-62_84.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_84.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_84.png,62,84,False,False
/root/autodl-tmp/LiTS/volume-62_85.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_85.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_85.png,62,85,False,False
/root/autodl-tmp/LiTS/volume-62_86.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_86.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_86.png,62,86,False,False
/root/autodl-tmp/LiTS/volume-62_87.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_87.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_87.png,62,87,False,False
/root/autodl-tmp/LiTS/volume-62_88.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_88.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_88.png,62,88,False,False
/root/autodl-tmp/LiTS/volume-62_89.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_89.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_89.png,62,89,True,False
/root/autodl-tmp/LiTS/volume-62_90.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_90.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_90.png,62,90,True,False
/root/autodl-tmp/LiTS/volume-62_91.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_91.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_91.png,62,91,True,False
/root/autodl-tmp/LiTS/volume-62_92.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_92.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_92.png,62,92,True,True
/root/autodl-tmp/LiTS/volume-62_93.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_93.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_93.png,62,93,True,True
/root/autodl-tmp/LiTS/volume-62_94.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_94.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_94.png,62,94,True,True
/root/autodl-tmp/LiTS/volume-62_95.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_95.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_95.png,62,95,True,False
/root/autodl-tmp/LiTS/volume-62_96.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_96.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_96.png,62,96,True,False
/root/autodl-tmp/LiTS/volume-62_97.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_97.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_97.png,62,97,True,False
/root/autodl-tmp/LiTS/volume-62_98.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_98.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_98.png,62,98,True,False
/root/autodl-tmp/LiTS/volume-62_99.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_99.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_99.png,62,99,True,False
/root/autodl-tmp/LiTS/volume-62_100.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_100.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_100.png,62,100,True,False
/root/autodl-tmp/LiTS/volume-62_101.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_101.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_101.png,62,101,True,False
/root/autodl-tmp/LiTS/volume-62_102.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_102.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_102.png,62,102,True,False
/root/autodl-tmp/LiTS/volume-62_103.png,/root/autodl-tmp/LiTS/segmentation-62_livermask_103.png,/root/autodl-tmp/LiTS/segmentation-62_lesionmask_103.png,62,103,True,False
